,HAPPY,YEAR,AGE,WORKLIFE,MEDITATE,PERHRH,TWITTER,INSTAGRM,SATJOB1,NUMPETS,DOG,CAT,HLPNEEDY,VISZOO,VISTHOLY
32654,2,1996,30,,,,,,,,,,,,
32655,2,1996,19,,,,,,,,,,,,
32656,2,1996,61,,,,,,,,,,,,
32657,2,1996,76,,,,,,,,,,,,
32658,2,1996,52,5,,,,,,,,,,,
32659,2,1996,51,4,,,,,,,,,,,
32660,2,1996,28,,,,,,,,,,,,
32661,1,1996,35,,,,,,,,,,,,
32662,2,1996,43,,,,,,,,,,,,
32663,2,1996,22,2,,,,,,,,,,,
32664,2,1996,35,3,,,,,,,,,,,
32665,2,1996,52,3,,,,,,,,,,,
32666,2,1996,37,,,,,,,,,,,,
32667,2,1996,33,,,,,,,,,,,,
32668,2,1996,20,,,,,,,,,,,,
32669,1,1996,26,3,,,,,,,,,,,
32670,2,1996,36,,,,,,,,,,,,
32671,3,1996,36,,,,,,,,,,,,
32672,2,1996,24,,,,,,,,,,,,
32673,1,1996,47,,,,,,,,,,,,
32674,2,1996,82,,,,,,,,,,,,
32675,2,1996,63,,,,,,,,,,,,
32676,3,1996,47,,,,,,,,,,,,
32677,2,1996,32,,,,,,,,,,,,
32678,2,1996,72,,,,,,,,,,,,
32679,2,1996,27,,,,,,,,,,,,
32680,1,1996,30,4,,,,,,,,,,,
32681,2,1996,38,,,,,,,,,,,,
32682,2,1996,36,,,,,,,,,,,,
32683,2,1996,34,,,,,,,,,,,,
32684,2,1996,20,,,,,,,,,,,,
32685,3,1996,70,,,,,,,,,,,,
32686,1,1996,75,,,,,,,,,,,,
32687,1,1996,53,,,,,,,,,,,,
32688,2,1996,83,,,,,,,,,,,,
32689,3,1996,51,1,,,,,,,,,,,
32690,2,1996,53,4,,,,,,,,,,,
32691,1,1996,22,,,,,,,,,,,,
32692,1,1996,38,,,,,,,,,,,,
32693,2,1996,33,,,,,,,,,,,,
32694,1,1996,25,,,,,,,,,,,,
32695,1,1996,32,,,,,,,,,,,,
32696,2,1996,26,2,,,,,,,,,,,
32697,2,1996,26,,,,,,,,,,,,
32698,2,1996,24,,,,,,,,,,,,
32699,2,1996,24,,,,,,,,,,,,
32700,2,1996,28,4,,,,,,,,,,,
32701,2,1996,48,,,,,,,,,,,,
32702,2,1996,88,,,,,,,,,,,,
32703,2,1996,36,4,,,,,,,,,,,
32704,2,1996,55,,,,,,,,,,,,
32705,1,1996,29,,,,,,,,,,,,
32706,2,1996,62,,,,,,,,,,,,
32707,1,1996,84,,,,,,,,,,,,
32708,2,1996,86,,,,,,,,,,,,
32709,2,1996,80,,,,,,,,,,,,
32710,2,1996,46,,,,,,,,,,,,
32711,2,1996,72,,,,,,,,,,,,
32712,2,1996,25,3,,,,,,,,,,,
32713,3,1996,41,,,,,,,,,,,,
32714,2,1996,25,,,,,,,,,,,,
32715,1,1996,32,4,,,,,,,,,,,
32716,1,1996,35,,,,,,,,,,,,
32717,2,1996,37,2,,,,,,,,,,,
32718,2,1996,43,4,,,,,,,,,,,
32719,3,1996,32,,,,,,,,,,,,
32720,2,1996,38,3,,,,,,,,,,,
32721,3,1996,42,,,,,,,,,,,,
32722,1,1996,26,3,,,,,,,,,,,
32723,1,1996,46,4,,,,,,,,,,,
32724,3,1996,32,,,,,,,,,,,,
32725,3,1996,68,,,,,,,,,,,,
32726,3,1996,45,,,,,,,,,,,,
32727,2,1996,25,,,,,,,,,,,,
32728,3,1996,73,,,,,,,,,,,,
32729,2,1996,31,,,,,,,,,,,,
32730,3,1996,37,,,,,,,,,,,,
32731,1,1996,57,,,,,,,,,,,,
32732,2,1996,34,,,,,,,,,,,,
32733,1,1996,24,3,,,,,,,,,,,
32734,3,1996,28,,,,,,,,,,,,
32735,2,1996,37,4,,,,,,,,,,,
32736,3,1996,55,2,,,,,,,,,,,
32737,2,1996,28,,,,,,,,,,,,
32738,3,1996,69,,,,,,,,,,,,
32739,2,1996,56,,,,,,,,,,,,
32740,2,1996,24,,,,,,,,,,,,
32741,1,1996,44,,,,,,,,,,,,
32742,1,1996,31,,,,,,,,,,,,
32743,1,1996,45,3,,,,,,,,,,,
32744,2,1996,56,,,,,,,,,,,,
32745,3,1996,50,2,,,,,,,,,,,
32746,3,1996,54,4,,,,,,,,,,,
32747,3,1996,32,,,,,,,,,,,,
32748,2,1996,25,4,,,,,,,,,,,
32749,2,1996,26,,,,,,,,,,,,
32750,2,1996,49,,,,,,,,,,,,
32751,2,1996,32,,,,,,,,,,,,
32752,2,1996,33,,,,,,,,,,,,
32753,1,1996,31,3,,,,,,,,,,,
32754,3,1996,32,4,,,,,,,,,,,
32755,1,1996,45,,,,,,,,,,,,
32756,1,1996,56,3,,,,,,,,,,,
32757,2,1996,27,,,,,,,,,,,,
32758,2,1996,72,,,,,,,,,,,,
32759,3,1996,39,2,,,,,,,,,,,
32760,1,1996,35,4,,,,,,,,,,,
32761,,1996,37,,,,,,,,,,,,
32762,1,1996,38,5,,,,,,,,,,,
32763,1,1996,70,,,,,,,,,,,,
32764,1,1996,69,,,,,,,,,,,,
32765,2,1996,32,,,,,,,,,,,,
32766,2,1996,23,4,,,,,,,,,,,
32767,2,1996,83,,,,,,,,,,,,
32768,2,1996,28,3,,,,,,,,,,,
32769,1,1996,31,,,,,,,,,,,,
32770,3,1996,34,1,,,,,,,,,,,
32771,1,1996,87,,,,,,,,,,,,
32772,3,1996,50,,,,,,,,,,,,
32773,1,1996,61,,,,,,,,,,,,
32774,1,1996,68,,,,,,,,,,,,
32775,2,1996,50,,,,,,,,,,,,
32776,2,1996,39,,,,,,,,,,,,
32777,2,1996,41,,,,,,,,,,,,
32778,2,1996,43,3,,,,,,,,,,,
32779,2,1996,65,,,,,,,,,,,,
32780,2,1996,36,3,,,,,,,,,,,
32781,2,1996,54,3,,,,,,,,,,,
32782,3,1996,46,,,,,,,,,,,,
32783,1,1996,68,,,,,,,,,,,,
32784,2,1996,35,,,,,,,,,,,,
32785,3,1996,66,,,,,,,,,,,,
32786,1,1996,29,4,,,,,,,,,,,
32787,2,1996,63,,,,,,,,,,,,
32788,3,1996,31,4,,,,,,,,,,,
32789,3,1996,30,,,,,,,,,,,,
32790,2,1996,49,3,,,,,,,,,,,
32791,3,1996,26,,,,,,,,,,,,
32792,2,1996,43,3,,,,,,,,,,,
32793,2,1996,44,,,,,,,,,,,,
32794,2,1996,35,,,,,,,,,,,,
32795,2,1996,36,4,,,,,,,,,,,
32796,2,1996,54,,,,,,,,,,,,
32797,2,1996,34,3,,,,,,,,,,,
32798,1,1996,42,,,,,,,,,,,,
32799,2,1996,53,3,,,,,,,,,,,
32800,1,1996,70,,,,,,,,,,,,
32801,2,1996,22,3,,,,,,,,,,,
32802,1,1996,45,5,,,,,,,,,,,
32803,2,1996,43,3,,,,,,,,,,,
32804,1,1996,67,,,,,,,,,,,,
32805,2,1996,48,,,,,,,,,,,,
32806,1,1996,88,,,,,,,,,,,,
32807,2,1996,19,,,,,,,,,,,,
32808,2,1996,20,,,,,,,,,,,,
32809,3,1996,40,,,,,,,,,,,,
32810,2,1996,36,,,,,,,,,,,,
32811,2,1996,27,,,,,,,,,,,,
32812,2,1996,36,,,,,,,,,,,,
32813,2,1996,47,3,,,,,,,,,,,
32814,2,1996,39,3,,,,,,,,,,,
32815,2,1996,49,3,,,,,,,,,,,
32816,2,1996,44,,,,,,,,,,,,
32817,2,1996,25,2,,,,,,,,,,,
32818,1,1996,31,,,,,,,,,,,,
32819,2,1996,35,,,,,,,,,,,,
32820,3,1996,23,2,,,,,,,,,,,
32821,1,1996,55,3,,,,,,,,,,,
32822,2,1996,33,3,,,,,,,,,,,
32823,1,1996,33,3,,,,,,,,,,,
32824,1,1996,57,,,,,,,,,,,,
32825,2,1996,56,,,,,,,,,,,,
32826,3,1996,42,,,,,,,,,,,,
32827,2,1996,50,,,,,,,,,,,,
32828,2,1996,43,,,,,,,,,,,,
32829,1,1996,44,4,,,,,,,,,,,
32830,3,1996,30,,,,,,,,,,,,
32831,3,1996,39,,,,,,,,,,,,
32832,2,1996,61,,,,,,,,,,,,
32833,1,1996,88,,,,,,,,,,,,
32834,2,1996,56,,,,,,,,,,,,
32835,2,1996,,1,,,,,,,,,,,
32836,2,1996,32,,,,,,,,,,,,
32837,2,1996,37,,,,,,,,,,,,
32838,2,1996,63,,,,,,,,,,,,
32839,2,1996,34,4,,,,,,,,,,,
32840,3,1996,48,,,,,,,,,,,,
32841,1,1996,59,4,,,,,,,,,,,
32842,1,1996,62,,,,,,,,,,,,
32843,1,1996,52,,,,,,,,,,,,
32844,2,1996,24,4,,,,,,,,,,,
32845,2,1996,38,,,,,,,,,,,,
32846,3,1996,43,,,,,,,,,,,,
32847,2,1996,43,,,,,,,,,,,,
32848,1,1996,83,,,,,,,,,,,,
32849,1,1996,37,,,,,,,,,,,,
32850,2,1996,38,3,,,,,,,,,,,
32851,1,1996,35,,,,,,,,,,,,
32852,1,1996,46,,,,,,,,,,,,
32853,1,1996,85,,,,,,,,,,,,
32854,3,1996,43,,,,,,,,,,,,
32855,2,1996,54,,,,,,,,,,,,
32856,1,1996,67,,,,,,,,,,,,
32857,2,1996,60,4,,,,,,,,,,,
32858,2,1996,40,,,,,,,,,,,,
32859,2,1996,60,4,,,,,,,,,,,
32860,1,1996,70,,,,,,,,,,,,
32861,2,1996,78,,,,,,,,,,,,
32862,2,1996,71,,,,,,,,,,,,
32863,2,1996,63,,,,,,,,,,,,
32864,2,1996,28,,,,,,,,,,,,
32865,1,1996,44,,,,,,,,,,,,
32866,,1996,63,,,,,,,,,,,,
32867,1,1996,48,3,,,,,,,,,,,
32868,1,1996,31,,,,,,,,,,,,
32869,2,1996,27,,,,,,,,,,,,
32870,3,1996,31,3,,,,,,,,,,,
32871,1,1996,37,,,,,,,,,,,,
32872,2,1996,21,,,,,,,,,,,,
32873,3,1996,84,,,,,,,,,,,,
32874,3,1996,86,,,,,,,,,,,,
32875,2,1996,76,,,,,,,,,,,,
32876,2,1996,69,,,,,,,,,,,,
32877,,1996,64,,,,,,,,,,,,
32878,3,1996,74,,,,,,,,,,,,
32879,2,1996,65,,,,,,,,,,,,
32880,2,1996,77,,,,,,,,,,,,
32881,3,1996,75,,,,,,,,,,,,
32882,2,1996,53,5,,,,,,,,,,,
32883,3,1996,27,3,,,,,,,,,,,
32884,2,1996,25,,,,,,,,,,,,
32885,2,1996,62,,,,,,,,,,,,
32886,2,1996,48,,,,,,,,,,,,
32887,3,1996,62,3,,,,,,,,,,,
32888,1,1996,32,,,,,,,,,,,,
32889,1,1996,47,3,,,,,,,,,,,
32890,1,1996,40,5,,,,,,,,,,,
32891,2,1996,42,,,,,,,,,,,,
32892,2,1996,42,,,,,,,,,,,,
32893,1,1996,28,,,,,,,,,,,,
32894,,1996,33,,,,,,,,,,,,
32895,1,1996,40,,,,,,,,,,,,
32896,1,1996,73,,,,,,,,,,,,
32897,3,1996,81,,,,,,,,,,,,
32898,1,1996,70,,,,,,,,,,,,
32899,1,1996,61,,,,,,,,,,,,
32900,2,1996,53,,,,,,,,,,,,
32901,2,1996,48,4,,,,,,,,,,,
32902,2,1996,57,,,,,,,,,,,,
32903,2,1996,57,,,,,,,,,,,,
32904,3,1996,38,,,,,,,,,,,,
32905,1,1996,31,,,,,,,,,,,,
32906,2,1996,68,,,,,,,,,,,,
32907,3,1996,49,,,,,,,,,,,,
32908,2,1996,39,,,,,,,,,,,,
32909,3,1996,41,4,,,,,,,,,,,
32910,2,1996,42,,,,,,,,,,,,
32911,1,1996,32,,,,,,,,,,,,
32912,2,1996,62,,,,,,,,,,,,
32913,2,1996,59,5,,,,,,,,,,,
32914,1,1996,53,4,,,,,,,,,,,
32915,1,1996,41,,,,,,,,,,,,
32916,1,1996,38,,,,,,,,,,,,
32917,2,1996,40,4,,,,,,,,,,,
32918,1,1996,56,4,,,,,,,,,,,
32919,2,1996,49,3,,,,,,,,,,,
32920,2,1996,21,,,,,,,,,,,,
32921,3,1996,20,,,,,,,,,,,,
32922,1,1996,38,,,,,,,,,,,,
32923,2,1996,57,4,,,,,,,,,,,
32924,2,1996,35,,,,,,,,,,,,
32925,2,1996,48,4,,,,,,,,,,,
32926,2,1996,56,,,,,,,,,,,,
32927,3,1996,36,,,,,,,,,,,,
32928,2,1996,32,,,,,,,,,,,,
32929,3,1996,20,,,,,,,,,,,,
32930,2,1996,75,,,,,,,,,,,,
32931,1,1996,88,,,,,,,,,,,,
32932,1,1996,77,,,,,,,,,,,,
32933,1,1996,77,,,,,,,,,,,,
32934,2,1996,79,,,,,,,,,,,,
32935,2,1996,46,,,,,,,,,,,,
32936,1,1996,35,,,,,,,,,,,,
32937,2,1996,39,,,,,,,,,,,,
32938,1,1996,62,,,,,,,,,,,,
32939,2,1996,38,,,,,,,,,,,,
32940,2,1996,23,,,,,,,,,,,,
32941,2,1996,37,,,,,,,,,,,,
32942,2,1996,28,,,,,,,,,,,,
32943,2,1996,40,,,,,,,,,,,,
32944,2,1996,63,,,,,,,,,,,,
32945,2,1996,69,,,,,,,,,,,,
32946,2,1996,53,3,,,,,,,,,,,
32947,2,1996,44,4,,,,,,,,,,,
32948,2,1996,38,3,,,,,,,,,,,
32949,2,1996,46,,,,,,,,,,,,
32950,1,1996,39,4,,,,,,,,,,,
32951,2,1996,43,3,,,,,,,,,,,
32952,1,1996,63,,,,,,,,,,,,
32953,2,1996,47,4,,,,,,,,,,,
32954,2,1996,65,,,,,,,,,,,,
32955,2,1996,42,2,,,,,,,,,,,
32956,1,1996,68,4,,,,,,,,,,,
32957,2,1996,29,3,,,,,,,,,,,
32958,3,1996,42,,,,,,,,,,,,
32959,2,1996,51,4,,,,,,,,,,,
32960,1,1996,53,4,,,,,,,,,,,
32961,1,1996,68,,,,,,,,,,,,
32962,2,1996,32,,,,,,,,,,,,
32963,2,1996,,4,,,,,,,,,,,
32964,2,1996,56,,,,,,,,,,,,
32965,2,1996,36,,,,,,,,,,,,
32966,2,1996,19,,,,,,,,,,,,
32967,2,1996,40,3,,,,,,,,,,,
32968,1,1996,42,3,,,,,,,,,,,
32969,1,1996,29,,,,,,,,,,,,
32970,2,1996,32,2,,,,,,,,,,,
32971,2,1996,31,,,,,,,,,,,,
32972,1,1996,28,,,,,,,,,,,,
32973,2,1996,53,3,,,,,,,,,,,
32974,2,1996,30,,,,,,,,,,,,
32975,1,1996,22,,,,,,,,,,,,
32976,1,1996,24,,,,,,,,,,,,
32977,3,1996,24,3,,,,,,,,,,,
32978,2,1996,51,,,,,,,,,,,,
32979,1,1996,42,,,,,,,,,,,,
32980,3,1996,23,2,,,,,,,,,,,
32981,2,1996,34,1,,,,,,,,,,,
32982,1,1996,23,,,,,,,,,,,,
32983,2,1996,40,,,,,,,,,,,,
32984,1,1996,40,,,,,,,,,,,,
32985,1,1996,27,,,,,,,,,,,,
32986,2,1996,30,3,,,,,,,,,,,
32987,3,1996,49,,,,,,,,,,,,
32988,2,1996,48,,,,,,,,,,,,
32989,1,1996,37,5,,,,,,,,,,,
32990,2,1996,49,,,,,,,,,,,,
32991,2,1996,58,,,,,,,,,,,,
32992,2,1996,34,,,,,,,,,,,,
32993,3,1996,44,,,,,,,,,,,,
32994,3,1996,33,,,,,,,,,,,,
32995,1,1996,24,4,,,,,,,,,,,
32996,3,1996,40,,,,,,,,,,,,
32997,2,1996,22,,,,,,,,,,,,
32998,2,1996,42,,,,,,,,,,,,
32999,2,1996,29,3,,,,,,,,,,,
33000,3,1996,48,,,,,,,,,,,,
33001,2,1996,56,,,,,,,,,,,,
33002,2,1996,50,,,,,,,,,,,,
33003,3,1996,37,3,,,,,,,,,,,
33004,2,1996,25,,,,,,,,,,,,
33005,1,1996,68,,,,,,,,,,,,
33006,2,1996,39,3,,,,,,,,,,,
33007,3,1996,43,,,,,,,,,,,,
33008,2,1996,47,,,,,,,,,,,,
33009,2,1996,40,3,,,,,,,,,,,
33010,3,1996,32,,,,,,,,,,,,
33011,2,1996,28,,,,,,,,,,,,
33012,1,1996,81,,,,,,,,,,,,
33013,2,1996,71,,,,,,,,,,,,
33014,3,1996,83,,,,,,,,,,,,
33015,3,1996,82,,,,,,,,,,,,
33016,2,1996,30,,,,,,,,,,,,
33017,2,1996,41,,,,,,,,,,,,
33018,1,1996,56,4,,,,,,,,,,,
33019,2,1996,31,,,,,,,,,,,,
33020,1,1996,24,,,,,,,,,,,,
33021,2,1996,24,3,,,,,,,,,,,
33022,2,1996,43,,,,,,,,,,,,
33023,3,1996,44,,,,,,,,,,,,
33024,2,1996,48,4,,,,,,,,,,,
33025,,1996,33,4,,,,,,,,,,,
33026,2,1996,30,,,,,,,,,,,,
33027,1,1996,58,,,,,,,,,,,,
33028,2,1996,43,3,,,,,,,,,,,
33029,1,1996,28,,,,,,,,,,,,
33030,2,1996,65,,,,,,,,,,,,
33031,2,1996,33,,,,,,,,,,,,
33032,2,1996,24,,,,,,,,,,,,
33033,3,1996,39,3,,,,,,,,,,,
33034,1,1996,41,,,,,,,,,,,,
33035,2,1996,49,3,,,,,,,,,,,
33036,1,1996,76,,,,,,,,,,,,
33037,2,1996,46,5,,,,,,,,,,,
33038,2,1996,65,,,,,,,,,,,,
33039,1,1996,69,,,,,,,,,,,,
33040,2,1996,25,,,,,,,,,,,,
33041,2,1996,35,3,,,,,,,,,,,
33042,1,1996,52,,,,,,,,,,,,
33043,2,1996,48,,,,,,,,,,,,
33044,2,1996,44,,,,,,,,,,,,
33045,1,1996,30,,,,,,,,,,,,
33046,2,1996,20,,,,,,,,,,,,
33047,2,1996,58,4,,,,,,,,,,,
33048,2,1996,39,,,,,,,,,,,,
33049,1,1996,32,,,,,,,,,,,,
33050,1,1996,43,3,,,,,,,,,,,
33051,1,1996,34,3,,,,,,,,,,,
33052,1,1996,55,,,,,,,,,,,,
33053,2,1996,47,,,,,,,,,,,,
33054,1,1996,39,,,,,,,,,,,,
33055,2,1996,47,4,,,,,,,,,,,
33056,2,1996,19,3,,,,,,,,,,,
33057,1,1996,59,4,,,,,,,,,,,
33058,2,1996,42,,,,,,,,,,,,
33059,2,1996,86,,,,,,,,,,,,
33060,2,1996,82,,,,,,,,,,,,
33061,1,1996,89,,,,,,,,,,,,
33062,2,1996,87,,,,,,,,,,,,
33063,2,1996,68,,,,,,,,,,,,
33064,,1996,53,,,,,,,,,,,,
33065,2,1996,79,,,,,,,,,,,,
33066,3,1996,24,,,,,,,,,,,,
33067,2,1996,23,,,,,,,,,,,,
33068,2,1996,31,,,,,,,,,,,,
33069,1,1996,47,4,,,,,,,,,,,
33070,2,1996,48,3,,,,,,,,,,,
33071,3,1996,54,4,,,,,,,,,,,
33072,2,1996,54,4,,,,,,,,,,,
33073,2,1996,53,,,,,,,,,,,,
33074,3,1996,49,,,,,,,,,,,,
33075,2,1996,70,,,,,,,,,,,,
33076,2,1996,62,,,,,,,,,,,,
33077,2,1996,30,,,,,,,,,,,,
33078,1,1996,51,,,,,,,,,,,,
33079,1,1996,32,,,,,,,,,,,,
33080,2,1996,84,,,,,,,,,,,,
33081,3,1996,55,,,,,,,,,,,,
33082,1,1996,72,,,,,,,,,,,,
33083,1,1996,38,,,,,,,,,,,,
33084,2,1996,65,,,,,,,,,,,,
33085,2,1996,45,,,,,,,,,,,,
33086,2,1996,40,,,,,,,,,,,,
33087,2,1996,50,4,,,,,,,,,,,
33088,3,1996,36,2,,,,,,,,,,,
33089,1,1996,35,5,,,,,,,,,,,
33090,3,1996,62,,,,,,,,,,,,
33091,1,1996,61,,,,,,,,,,,,
33092,2,1996,30,,,,,,,,,,,,
33093,1,1996,29,,,,,,,,,,,,
33094,1,1996,79,,,,,,,,,,,,
33095,3,1996,51,,,,,,,,,,,,
33096,2,1996,34,3,,,,,,,,,,,
33097,1,1996,25,4,,,,,,,,,,,
33098,2,1996,28,,,,,,,,,,,,
33099,2,1996,39,,,,,,,,,,,,
33100,2,1996,28,,,,,,,,,,,,
33101,2,1996,34,5,,,,,,,,,,,
33102,2,1996,66,,,,,,,,,,,,
33103,,1996,36,,,,,,,,,,,,
33104,2,1996,59,4,,,,,,,,,,,
33105,2,1996,53,5,,,,,,,,,,,
33106,2,1996,35,3,,,,,,,,,,,
33107,1,1996,39,,,,,,,,,,,,
33108,3,1996,37,3,,,,,,,,,,,
33109,3,1996,45,,,,,,,,,,,,
33110,,1996,41,,,,,,,,,,,,
33111,2,1996,42,5,,,,,,,,,,,
33112,2,1996,57,,,,,,,,,,,,
33113,2,1996,54,4,,,,,,,,,,,
33114,2,1996,41,4,,,,,,,,,,,
33115,2,1996,57,,,,,,,,,,,,
33116,1,1996,46,,,,,,,,,,,,
33117,2,1996,53,4,,,,,,,,,,,
33118,2,1996,53,4,,,,,,,,,,,
33119,2,1996,47,,,,,,,,,,,,
33120,2,1996,65,,,,,,,,,,,,
33121,1,1996,48,2,,,,,,,,,,,
33122,1,1996,41,,,,,,,,,,,,
33123,2,1996,39,,,,,,,,,,,,
33124,2,1996,47,4,,,,,,,,,,,
33125,1,1996,50,,,,,,,,,,,,
33126,2,1996,19,3,,,,,,,,,,,
33127,1,1996,62,,,,,,,,,,,,
33128,1,1996,24,,,,,,,,,,,,
33129,2,1996,52,,,,,,,,,,,,
33130,1,1996,40,4,,,,,,,,,,,
33131,2,1996,65,,,,,,,,,,,,
33132,3,1996,42,4,,,,,,,,,,,
33133,1,1996,55,4,,,,,,,,,,,
33134,3,1996,62,4,,,,,,,,,,,
33135,2,1996,56,,,,,,,,,,,,
33136,2,1996,36,3,,,,,,,,,,,
33137,2,1996,50,3,,,,,,,,,,,
33138,1,1996,33,,,,,,,,,,,,
33139,1,1996,40,3,,,,,,,,,,,
33140,2,1996,43,3,,,,,,,,,,,
33141,2,1996,42,,,,,,,,,,,,
33142,2,1996,38,3,,,,,,,,,,,
33143,2,1996,55,,,,,,,,,,,,
33144,,1996,29,4,,,,,,,,,,,
33145,2,1996,25,,,,,,,,,,,,
33146,1,1996,19,,,,,,,,,,,,
33147,2,1996,58,,,,,,,,,,,,
33148,2,1996,49,,,,,,,,,,,,
33149,2,1996,51,5,,,,,,,,,,,
33150,2,1996,32,,,,,,,,,,,,
33151,1,1996,24,,,,,,,,,,,,
33152,2,1996,59,,,,,,,,,,,,
33153,2,1996,46,4,,,,,,,,,,,
33154,1,1996,46,4,,,,,,,,,,,
33155,1,1996,25,4,,,,,,,,,,,
33156,2,1996,64,,,,,,,,,,,,
33157,1,1996,68,,,,,,,,,,,,
33158,2,1996,36,,,,,,,,,,,,
33159,2,1996,29,4,,,,,,,,,,,
33160,1,1996,64,,,,,,,,,,,,
33161,2,1996,32,3,,,,,,,,,,,
33162,1,1996,43,,,,,,,,,,,,
33163,1,1996,41,,,,,,,,,,,,
33164,1,1996,28,,,,,,,,,,,,
33165,2,1996,25,3,,,,,,,,,,,
33166,2,1996,30,,,,,,,,,,,,
33167,1,1996,32,3,,,,,,,,,,,
33168,2,1996,22,2,,,,,,,,,,,
33169,1,1996,33,,,,,,,,,,,,
33170,2,1996,34,4,,,,,,,,,,,
33171,2,1996,42,4,,,,,,,,,,,
33172,2,1996,74,,,,,,,,,,,,
33173,1,1996,33,,,,,,,,,,,,
33174,1,1996,47,2,,,,,,,,,,,
33175,1,1996,78,,,,,,,,,,,,
33176,1,1996,33,,,,,,,,,,,,
33177,3,1996,36,3,,,,,,,,,,,
33178,3,1996,54,,,,,,,,,,,,
33179,3,1996,55,,,,,,,,,,,,
33180,2,1996,34,,,,,,,,,,,,
33181,3,1996,54,,,,,,,,,,,,
33182,3,1996,82,,,,,,,,,,,,
33183,3,1996,47,,,,,,,,,,,,
33184,1,1996,70,,,,,,,,,,,,
33185,2,1996,35,,,,,,,,,,,,
33186,1,1996,48,,,,,,,,,,,,
33187,2,1996,51,3,,,,,,,,,,,
33188,2,1996,43,,,,,,,,,,,,
33189,2,1996,70,,,,,,,,,,,,
33190,1,1996,27,,,,,,,,,,,,
33191,2,1996,27,,,,,,,,,,,,
33192,2,1996,22,,,,,,,,,,,,
33193,2,1996,32,,,,,,,,,,,,
33194,1,1996,36,5,,,,,,,,,,,
33195,1,1996,26,,,,,,,,,,,,
33196,1,1996,33,3,,,,,,,,,,,
33197,2,1996,23,,,,,,,,,,,,
33198,2,1996,30,3,,,,,,,,,,,
33199,2,1996,30,4,,,,,,,,,,,
33200,2,1996,50,4,,,,,,,,,,,
33201,2,1996,54,4,,,,,,,,,,,
33202,1,1996,40,,,,,,,,,,,,
33203,2,1996,68,2,,,,,,,,,,,
33204,3,1996,53,,,,,,,,,,,,
33205,2,1996,19,,,,,,,,,,,,
33206,1,1996,41,4,,,,,,,,,,,
33207,2,1996,56,,,,,,,,,,,,
33208,2,1996,50,,,,,,,,,,,,
33209,2,1996,48,,,,,,,,,,,,
33210,1,1996,58,,,,,,,,,,,,
33211,2,1996,60,1,,,,,,,,,,,
33212,3,1996,83,,,,,,,,,,,,
33213,1,1996,23,5,,,,,,,,,,,
33214,2,1996,39,3,,,,,,,,,,,
33215,2,1996,61,,,,,,,,,,,,
33216,2,1996,51,,,,,,,,,,,,
33217,2,1996,33,4,,,,,,,,,,,
33218,1,1996,29,,,,,,,,,,,,
33219,1,1996,29,4,,,,,,,,,,,
33220,2,1996,30,,,,,,,,,,,,
33221,3,1996,72,,,,,,,,,,,,
33222,2,1996,44,,,,,,,,,,,,
33223,2,1996,25,,,,,,,,,,,,
33224,3,1996,35,3,,,,,,,,,,,
33225,2,1996,80,,,,,,,,,,,,
33226,2,1996,43,4,,,,,,,,,,,
33227,1,1996,84,,,,,,,,,,,,
33228,2,1996,22,3,,,,,,,,,,,
33229,3,1996,26,,,,,,,,,,,,
33230,2,1996,22,,,,,,,,,,,,
33231,2,1996,45,4,,,,,,,,,,,
33232,2,1996,27,4,,,,,,,,,,,
33233,1,1996,33,,,,,,,,,,,,
33234,2,1996,47,4,,,,,,,,,,,
33235,2,1996,23,,,,,,,,,,,,
33236,2,1996,59,,,,,,,,,,,,
33237,1,1996,30,5,,,,,,,,,,,
33238,1,1996,46,3,,,,,,,,,,,
33239,2,1996,31,3,,,,,,,,,,,
33240,2,1996,38,,,,,,,,,,,,
33241,2,1996,45,,,,,,,,,,,,
33242,2,1996,56,3,,,,,,,,,,,
33243,1,1996,49,,,,,,,,,,,,
33244,1,1996,26,4,,,,,,,,,,,
33245,2,1996,44,3,,,,,,,,,,,
33246,2,1996,60,4,,,,,,,,,,,
33247,1,1996,48,3,,,,,,,,,,,
33248,2,1996,53,,,,,,,,,,,,
33249,2,1996,50,4,,,,,,,,,,,
33250,1,1996,34,,,,,,,,,,,,
33251,2,1996,51,4,,,,,,,,,,,
33252,2,1996,37,,,,,,,,,,,,
33253,1,1996,44,5,,,,,,,,,,,
33254,1,1996,48,,,,,,,,,,,,
33255,2,1996,49,4,,,,,,,,,,,
33256,2,1996,21,4,,,,,,,,,,,
33257,2,1996,23,3,,,,,,,,,,,
33258,2,1996,21,3,,,,,,,,,,,
33259,1,1996,23,,,,,,,,,,,,
33260,3,1996,23,,,,,,,,,,,,
33261,2,1996,26,,,,,,,,,,,,
33262,2,1996,43,3,,,,,,,,,,,
33263,2,1996,22,5,,,,,,,,,,,
33264,3,1996,24,2,,,,,,,,,,,
33265,1,1996,26,5,,,,,,,,,,,
33266,2,1996,22,3,,,,,,,,,,,
33267,2,1996,24,,,,,,,,,,,,
33268,3,1996,27,,,,,,,,,,,,
33269,2,1996,22,,,,,,,,,,,,
33270,2,1996,42,,,,,,,,,,,,
33271,2,1996,20,3,,,,,,,,,,,
33272,1,1996,49,4,,,,,,,,,,,
33273,2,1996,27,,,,,,,,,,,,
33274,2,1996,25,,,,,,,,,,,,
33275,2,1996,21,,,,,,,,,,,,
33276,1,1996,20,,,,,,,,,,,,
